,hodnotenie,hodnotenie_numeral,komentar,id
9920,pozitivní,1,"Krmení Royal Canin je vynikající, našemu pejskovi velice prospívá. To samé platí o krmení stejné značky pro kočky.
",89e2370882e0d29635f6dca9064c97f8be010781340043cebc017f219410edb6
9921,pozitivní,1,"Krmivo je výborné.Od té doby co ho kupuji nená naše kočička vůbec žádné vyrážky,které se jí dělaly po jiných granulích.Doporučuji.
",2c8fd106e29f2fc0b2ba1eaf00048d6a8e0708771c4bbb42ba7d06d18718140d
9922,pozitivní,1,"Krmivo již několik let pro naši fenku používáme, protože jako štěně měla problém se zažíváním. Od doby, kdy krmivo používáme problémy zmizely.
",6ec5800f1946dda3cf827fc74ba039d1d1af59ecfdfad434d648a0dd1962c60c
9923,pozitivní,1,"Krmivo kupuji již 5,5 r. a nemohu si stěžovat, vždy vynikající kvalita, perfektní balení s dlouhou expirací. Tento výrobek mohu doporučit všem, kteří jorkšírkům chtějí dopřát kvalitní granule na vysoké úrovni.
",db8d25d93190dbd83fbdb1ea4515e40f344a2577dab6b91a9c9b2dbc5214f8bb
9924,pozitivní,1,"Krmivo mi doporučila chovatelka z chovné stanice od které jsem kupoval štěně Bernského salačnického psa. Moooc mu chutná a má po něm pěknou lesklou srst. Happy Dog tedy můžu jen doporučit
",043089e4f6f863244a2420ec15b39562c98b8018ceff390d2720a78830d5b1f0
9925,pozitivní,1,"Krmím svého mazlíčka dogouše touto zmačkou od té doby, co jsem si ho přivezla domů, tedy 12 měsíců, Chutná mu a prospívá.Proto jsem u ní zůstala a nemíním ji měnit i nadále. :-)
",f21470c59f25ad1fc5ba23c2dc18827373425864494ac7f3fa03eb1d8ecf4966
9926,pozitivní,1,"Krásná lahvička, příjemná vůně. Mohu jen doporučit!
",e2f9d4742891da419f5a5b1c69e32a50c02e392544f1af4fe1358064fc52edc7
9927,pozitivní,1,"Krásná mužná sofistikovaná vůně.
",4f8279ac93c065121b2174c7cab7911cac3c55c324c09573a757f33fa1863bb0
9928,pozitivní,1,"Krásná svěží vůně, která je vhodná jak pro ženy, tak pro muže na běžné denní nošení.
",946f4b57d53e1c46bc2d160d0e543cff97c52c185d9dd1000b834c49d2aa9a0d
9929,pozitivní,1,"Krásná vůně, spokojenost veliká.
",a0225d8bbef525db3ce61c213912fd5eb35c1c8c522e75578d18838f0ac87a48
9930,pozitivní,1,"Krásné fotky bez složitého štelování, jednoduché ovládání, velmi příjemný do ruky - je to už náš druhý foťák Sony Cyber-shot a oba si nemůžeme vynachválit.
",acd0025254f8be9a68116f7ff40a713bc59366c72208a7a5f616ea24f917a32a
9931,pozitivní,1,"Krásné stropní svítidlo ve tvaru slunce, krásně ozdobí modrou místnost:-D velice doporučuji, dostatečně osvětlí i tmavou místnost...
",0c394d883b2848b9d1e7a621184456eeebc9e5e6b3139ddd5dd429d4ffd6c481
9932,pozitivní,1,"Krásný a velice kvalitní pelech, naše malá Shiba do něj okamžitě ulehla ....:-)
",bd3e53f2286751fd608ca3692f3d5d3b068be2471a6ba9a70bc55b7e346a05c0
9933,pozitivní,1,"Krásný dárek pro děti. Moji rok a půl letou dceru moc baví, i když je určení až od tří let.
",4dd8e3f6a780d944e9251c9b96b8fa2f5d7fa1ea27607699f723c7e5dfa57158
9934,pozitivní,1,"Krásně a nevtíravě voní, dlouho vydrží. Ideální pro každodenní použití.
",03b6cc61ab3676a73295d253c8c3c4bb59f54fba1a8529214fc160cce86241b7
9935,pozitivní,1,"Krásně voní, no Diesel :-)
",c2fb97d9e2478ee2f78fe512d88b69f9bf733c8bcef91d906f6d73a1297b9c6c
9936,pozitivní,1,"Krásně voní, velikost granulí je akorát, vyhlížejí ""mokře"", chutně. Super je balení, které je na ""zip"" a dá se tak pokaždé kvalitně uzavřít, aby granule nevysychaly.
",ebf51af11cfe42ac2ed120dfa5cc7ea88301557b41bb822628c0e6498d2b9188
9937,pozitivní,1,"Kufr je zabalen jako dárek, určitě bude perfektní :-))
",adb6e5f4166399fe9c95484d3a9513f2015367947ea59d7fa6fc0db4de9fd807
9938,pozitivní,1,"Kulma funguje jak má, vlasy nevykazují žádné poškození, vlny vydrží celkem dlouho.
",9c7114263961d03cfa598d975b8352df441c1113e24c026c78792156ab37c73e
9939,pozitivní,1,"Kulma je super, samonatáčení je výborný nápad :-) DOPORUČUJI :-)
",fa15328842ce735e6d5e9f3963e6bec81930a147324027ea6fac6b2bcba126e3
9940,pozitivní,1,"Kupovala jsem ho pro bratra a je velice spokojen .Tichý a hlavně výborně saje
",48a67eba2266d778a4b539a6498d5b9365d99736360bf557b650423b1d868299
9941,pozitivní,1,"Kupovali jsme ho již poněkolikáté.
",40151c0664620466d4d0f6f75429f6126a7919da3dd556be90844e50e5ee4014
9942,pozitivní,1,"Kupuji pro vnučku hračky Lamaze a vždy slaví uspěch. Jinak tomu není ani u hrající chobotnice. Vnučka si s ní ráda hraje, kvalitní výrobek, rozvíjí motoriku, krásně voní po vanilce. Jen si myslím, že využití hrajících chapadel je až pro dítě kolem roku, dřív nemá šanci chapadla umáčknout. Doporučuji.
",28847509fd6ac8836e1a6025ffa841332db025adc81a8634e873dffb14f4fc09
9943,pozitivní,1,"Kvalita za rozumnou cenu
",80a47fc2cefdcf9ec45995ab2b9a44722302e62edf9ca43964f94771dc947ac2
9944,pozitivní,1,"Kvalita za rozumnou cenu
",e2534c570c90260289feebb0966e9f32221a5f5c3d4a20c41098c41b07eb5c08
9945,pozitivní,1,"Kvalita značky NAREX je známá. K tomu bezvadný a dostupný servis je další velkou výhodou. K velkým kladům této pily je omezení záběrového proudu, který v mnoha případech vyhodí jistič. Bezvadné napínání řetězu bez nářadí. Není co vytknout.
",48b672a7032b60bce87e663fe3dfd9509505514f4132a71a82c61c00e32b6e89
9946,pozitivní,1,"Kvalitka..Ubrousky jsou pevné, dostatečně vlhké, jemné, spokojenost.
",6c592baac50dba364ca5895b95d4a5306c58f8e1e9af7f32aac534b084140668
9947,pozitivní,1,"Kvalitni vyrobek, vse podle ocekavani.
",6a7baf1ef53288da4d07887d3412a2df649b56e6562c3580dd04a018fb66862b
9948,pozitivní,1,"Kvalitní HDMI kabel. Bez problému.
",718c256975805d7cdc2175a33a13f271c75564f1473dc1135515ab8288713dd1
9949,pozitivní,1,"Kvalitní barva za příznivou cenu .výrobek rád doporučím svým přátelům *****
",d0653ccfc24690a8dddc2fe61da7e26a78b9156a673b061e6683ff7045f8b02b
9950,pozitivní,1,"Kvalitní baterie
",961a6c53438cb4edc5ee93c6bcf837a82bf354c6e8d205548433a30f4a600498
9951,pozitivní,1,"Kvalitní granule za rozumnou cenu,střídáme více superpremiovek,ale tyhle patří mezi ty,které vždycky s klidem koupím opakovaně,určitě nikoho nezklamou:-).
",59824153ab5e912048c56503b149bddf539d3b585011bf7f453d96b77fd1456a
9952,pozitivní,1,"Kvalitní pleny za slušnou cenu. Mohu doporučit.
",b8f9aabd5875b314cdc3b6d02e9c53c2257d9e635eda1a888222b3a43d8eff42
9953,pozitivní,1,"Kvalitní pleny, momentalne za nejlepší cenu...
",e83421a176e45c8f165b16307703e8c8d1a7bc53585e1687564311bec7cbdca6
9954,pozitivní,1,"Kvalitní provedení za dobrou cenu
",ccbed042bd1724ea40a7c9f4444d129e91cf33ea4ecfbdd3effe6dd63b4e535e
9955,pozitivní,1,"Kvalitní teplé ponožky,zahřejí.
",78a761e95f365ee9a58ed84f3d0e7f25affcc2522b153aca25302e30cf56c431
9956,pozitivní,1,"Kvalitní výrobek za dobrou cenu. Velice kvalitní chleba, skvěle vypracované těsto na buchty, knedlíky.... DOPORUČUJI.
",d82083817e5a836c70ed437a85c4a92821a3bee34e0f5d212a30e764d5925a98
9957,pozitivní,1,"Kvalitní výrobek za příjemnou cenu.
",9658348506b7e6b917d59966d45a10e11cb9a0cb03020386fd18cecc87bb9070
9958,pozitivní,1,"Kvalitní výrobek za super cenu. Uvidím jak dlouho vydrží, ale myslím, že nebude problém.
",8e925b7c42bb96b17d780bf0c70902723841142298425751d96b60bda37695ac
9959,pozitivní,1,"Kvalitní výrobek,dobrá cena,rychlost dodání. Doporučuji.
",74a943982249c2beb48975bd0d5bf3070ddcb4dc6f855a362a6487ba721dc298
9960,pozitivní,1,"Kvalitní výrobek,jsem velmi spokojen!
",82aca6efa974999d9b3336750894834669cd832c90d2d74bc62a643c8a520244
9961,pozitivní,1,"Kvalitní zpracování, jednoduché ovládání, rychlý ohřev a vejdou se do ní 27 cm talíře. Navíc není hluboká, takže se nacpce v podstatě kamkoliv. Jediná maličkost, která někomu může vadit - mikrovlnka má černou napájecí šňuru.
",72ef71230e8673230c13c7ee0394cbd34a768de6d4820e4b64a6a20cb1e69aec
9962,pozitivní,1,"Kvalitní, obsahuje opravdu hodně masa, které mému štěněti chutná.
",88a3f6f41c06b065f38e49f5c85aafaa2e8db0cae294ed8dbb24c8969ac750dc
9963,pozitivní,1,"Kvalitní, ostrý nůž. Naprostá spokojenost .Doporučuji.
",58900454506f2d7d5c9f8d3fd09f75d7577fc576c86c7f4332cd6c04e208e5fd
9964,pozitivní,1,"Káva má jemnou chuť i vůni, zážitek nejen pro vaše chuťové pohárky :)
",23a7012bc186c465e3426962953916ccdafbb9277b063405f5a6116216714e9b
9965,pozitivní,1,"Lahví není nikdy dost:-). Jsme spokojeni.
",644c865823a121afa0c17fe4ba6324f19ae860d4b6048cb0a3704bc74797eed8
9966,pozitivní,1,"Lampu jsem věnovala jako dárek a měla úspěch,je velice elegantní a světlo z ní je příjemné....mohu jedině doporučit !
",9dfc988bbf4588ebef04de939b8b188089503e446ef59086ac01c4bedc72a987
9967,pozitivní,1,"Lechuza je skvělá volba, kytky si pochvalují a my taky. Funkční systém, pro mne pohodlí, že nemusím pořád myslet na zalévání. Navíc moc pěkný design. Cenu bych uvítala nižší,ale levná kvlita je nesponnitelný sen. Takže spokojenost. Navíc byl balík doma hned den po objednání. Bezva.
",325cd6ad5ea298298b795ab90187cecf99f77ccae9040f4277b1bacaf88d2609
9968,pozitivní,1,"Lednička slouží mé mamince už cca 1 měsíc a myslím, že to byla velmi dobrá koupě. To, co je možná pro ostatní zákazníky nevýhodou (nízko umístněné madlo lednice) je v jejím případě velkým pozitivem; na její vzrůst je to akorát. Při koupi mě inspiroval jeden z hodnotitelů, který přímo napsal, že je vhodná pro menší lidi. Já sama mám 164 cm a i pro mne je to ""akorát"". Funkčnost kombinované ledničky se zatím zdá jako naprosto vyhovující; interiér je řešen velmi prakticky a účelně. Navíc je lednička velmi tichá, takže mohu všem velmi doporučit. Kateřina
",f6adf326dd28585e9ac6d04a3ce1e6c3fe438e67d5d5838fad7e64f6a1291d15
9969,pozitivní,1,"Lehká a příjemná vůně. Doporučuji.
",4b380be5d37acc35dc2e21991576e223ba1d69605864599e2d4b405bba36ac40
9970,pozitivní,1,"Lehká, dobře se drží. Nastavení teploty rychlé a přesné. Délka přívodního kabelu 3 metry.
",86e0a2840e2b7b9937e9a99c5ac3d17c31760eae6492e87717566605c1cf9d64
9971,pozitivní,1,"Lehké, příjemné, retro! Uvidíme, co vydrží, zatím max spokojenost...
",67a971d9e42654a35a78513d0571bc294372cd8fa15d79e7c71ccfecf9860964
9972,pozitivní,1,"Lehký dobrý a víceméně univerzální plášť.
",4c02562525aff9072d3f930e7054d34aa2e2ab888e1ac1f9940026e5da3aaa8e
9973,pozitivní,1,"Lenor Spring doporučuji maminkám k praní dětských věcí a nejen těch:-)) Snadné žehlení a vůně po celý den. Příjemné praní od Evy
",f57d4292608a651f3262c5985735723eae912bd05eecb0118912e80a3f45579a
9974,pozitivní,1,"Lepší krmivo na trhu neni.
",619f3c90765e140fc3a65bb536de1e49d1252d5c5d455100799b0cb544d493cb
9975,pozitivní,1,"Lepší kávovar jsem zatím nikde neviděl, káva je za chvilku hotová a díky termokonvici vydrží horká (opravdu horká) minimálně půl dne, ještě druhý den je teplá tak, že se dá pít...
",4ab6030d414d7cbeffde0982f3e5f1b6cb17983310fa99b71472cd1e693176a1
9976,pozitivní,1,"Levná souprava,dostatečná délka hadice.Doporučuji
",eeb8a7ff28710435f36d820e3248779b82374777aef5ca18afc5ceac1c2510c5
9977,pozitivní,1,"Levná, jednoduchá – jsem spokojený.
",b9637557f8c4315362704b8658b89988fa08374b377c6810fb2c6669cf505b5a
9978,pozitivní,1,"Luxusní design, snadné ovládání a měření! Spokojenost a určitě doporučuji! Zvláště cena nemá konkurenci ve srovnání s kvalitou!!
",53c5c4833b6d32cd36c6f52fe4901a04e0e2d0adb68c39f59fe3122aef166afb
9979,pozitivní,1,"MALL je proste jednicka
",8b94ceb36a7dce590e13702255293f7b5a18df3dc206a6ddc15e344fa38fd30c
9980,pozitivní,1,"MOje oblíbené
",c2f655213ddb4728315df4c539f858614c0ef78d39c2c833923b84c738c63fa8
9981,pozitivní,1,"Majitelka těchto plen je plně spokojema tím myslím naše dcera Veronika
",19c8cb5b03ebad1f31037d43d75944bb718a909327c9a7173d3a93cc69226ac8
9982,pozitivní,1,"Majitelkou robotu Bosch jsem již 20 let, se všemi jeho částmi, které mám, jsem nadmíru spokojená. Jelikož se mi opotřeboval lis na ovoce, přivítala jsem možnost zakoupit si nový s ještě větším překvapením, že i po tolika letech je s jedním z prvních typů stále kompatibilní. Lis mi pomohl při výrobě již několika desítek kg různých marmelád, džemů a kečupů. Stejný robot (ale novější typ) vlastní i moje snacha, proto ten druhý nástavec.
",1747c5762e367c2bdfb23a0fd4c4386eced430176c8433ffd20132baaa033923
9983,pozitivní,1,"Mall je jednička, ariel je kvalitní prášek
",755d8f375178f746913a8ea8a30ceac09651037c315d42f9f129c6a096ea4e60
9984,pozitivní,1,"Malé, skladné, vše co je potřeba.
",5840ce327df3b94c64a9132e8058f76329c3f9387c0fe5677517feb103811c84
9985,pozitivní,1,"Malý pomocník co nadělá hodně práce za malou cenu.Doporučuji.
",a74d6fe0a1b6314a35ead7d356e996cc5fd27e326ea068f4a1f542621ba57269
9986,pozitivní,1,"Malý skladný jednoduché ovládání. Splnil má očekávání.
",2bc590fcf3c950f9b61c76f898883056ec6a544e83ae246056ac79f18f76fc87
9987,pozitivní,1,"Mam 7 měsičního chlapečka a nepoužíváme žádné jiné ubrousky, zkusili jsme pampart activ baby a měli jsme opruzeniny protoze jsou hodne vlhké, sensitive nám plně vyhovují můžu doporučit všem
",76f9f699b315940be15722e1e40264bce477afad28ca30cc0214806901730214
9988,pozitivní,1,"Mam již třetího boxera a krmím pouze bosch adult. Psi mají perfektní srst a dožili se kolem 12 let. Druhý z nich byl sampionem ČR, boxer klubu a juniorským šampionem ČR. Krmení mohu tedy vřele doporučit.
",f24d8a6e42a2d43ef31e5aa346b37638af65269a5f104c1ec467ba1efb8560b0
9989,pozitivní,1,"Manzelka je s zehlickou spokojena ,ja nemohu posoudit,nebot nezehlim.
",c80feb51b344d651e3ad05b806d630bdca2e1e8e828c0c80b00c9414e589d678
9990,pozitivní,1,"Manželka byla naprosto nadšená. Do doby než se nožem pořezala, protože je fakt ostrej. Nože jsou kvalitní a pěkně se držej. Nesrovnatelné s našema starýma.
",7c8a1cb940bcc787cebc8dd596b94bc19a6fd48b29c76ef3d1e6d08a20f62622
9991,pozitivní,1,"Masivní konstrukce zaručuje bezproblémové otevření lahve s minimální námahou. Skvělé
",fc600ff47ffd905d78f25dc900a5d27036a32f5464d6df70872a1bc401772976
9992,pozitivní,1,"Maximalni spokojenost
",9116a41cfc90c712902b8497bbdc6b3537afd0480949429d21be39026e6758ce
9993,pozitivní,1,"Maximalni spokojenost!
",38c20d08ad7921dfb921dd4a1c415542370e7de64a77012bb7004955af358b6c
9994,pozitivní,1,"Maximální spokojenost
",80348d31723e046526f1c48a65be1ccaa2657ccfec31571775365dfa797c1f16
9995,pozitivní,1,"Maximální spokojenost
",86d29643de3a74fd6eb522bc3499dd8387e828b7befca5fbd8a96ed8bdb53b2c
9996,pozitivní,1,"Maximální spokojenost ... pouzdro je z kvalitního materiálu, snadná manipulace. Sháněla jsem dlouho podobné a až s tímhle jsem opravdu spokojená.
",0e5db092039b6e857366a38fc5afbe418604408b1344840abe9e2741bddc7a4d
9997,pozitivní,1,"Maximální spokojenost :)
",19edb1801d4e977c6d858226f7f81d4670cf18818a7203e868404711f990b447
9998,pozitivní,1,"Maximální spokojenost s hrou Activity 2, potěšila i přátele.
",014619025f83f964b527466f6cc9a425da379d6412698cf6fe574058bc3f04ee
9999,pozitivní,1,"Maximální spokojenost! Vše funguje jak má. Vysoko hodnotím intuitivní a logické menu (v češtině), kde je možné se rychle dostat ke všem nejčastěji používaným položkám. V tom se myslím Panasonicu nic nevyrovná...
",269469d6aff5c0802cdc5204ceca6835a3ef1834d1126c19c7ec32dd3ae04184
10000,pozitivní,1,"Maximální spokojenost, co se počtu kreativních programů týká, také automatika funguje bezvadně.
",0c503e796932b7d7a8b6e53a8235a99b3aaf2d95c408e53484dd66a2e7894726
10001,pozitivní,1,"Maximální spokojenost, funguje bez problénů
",a2a61bcd3a18e58979c19a58b4faa6613f821e22782d7e44ea3c28617977e9ee
10002,pozitivní,1,"Maximální spokojenost, funguje tak, jak má. Zboží dodáno bez jakékoliv vady.
",147a8e5983273dd34443d7290371a2169839408dce38c133598ae0565dffb8d5
10003,pozitivní,1,"Maximální spokojenost,příjemné aroma a chuť.
",2b6886656fddc345d58bedfe174122ba994ab56b55cb46446c69dce869638e2b
10004,pozitivní,1,"Maximální spokojenost.
",6b12ff72bd8d84a26c6a4e190129de7efb87402ab866e3d1ec97fbcedaab707c
10005,pozitivní,1,"Maximální spokojenost.
",8d53ec5e3327bd4a233673d458d5ce4fd83b200ce0ba87800639d0dddf8d2c32
10006,pozitivní,1,"Maximální spokojenost. Jen je potřeba počítat s vyšším výkonem čerpadla, pro roztočení ramen.
",3068c5c7aa183adf449fe5b0021d5b14b1908cc8f9d5b2590d32d9f1fe48fab2
10007,pozitivní,1,"Maximální spokojenost. Někomu nevyhovuje umístění senzoru na kraji, já to vůbec nezaznamenal.
",b3c965adceede70dbd95007b1941ffb1ceb77cc893cdc30834e0525a03c4a5dd
10008,pozitivní,1,"Maximální spokojenost. Poprvé to bylo velice bolestivé, ale jde jen o zvyk. Používám na nohy, třísla i podpaždí.
",61b2d9749852cb397d9ccdea6a20316b5f678abdd642ec7378f22c4570cae77d
10009,pozitivní,1,"Maximální spokojenost. Skvělý poměr ceny a výkonu. Mohu jen doporučit.
",c9a0f2f6dd58b7a7365a6a20d17b49147986a7197cc4e79bb33ba465a9f706bc
10010,pozitivní,1,"Maximální spokojenost. Synovi sedí brusle hezky na nožičce, oceňuji možnost expanze. Z vlastní zkušenosti pro začínajícího bruslaře 100%ně doporučuji.
",9a6aa35bc1ac49d508532d05b925a76752b50cbcaf80e5609e54101a7edaba6e
10011,pozitivní,1,"Maximální spokojenost. Za ty prachy, dobře vypadá i hraje.
",96376f2c85c745ac41a87c1d7454a138164e96b0f5344a5bddba1a0265653d52
10012,pozitivní,1,"Maximální spokojenost... Se svojí velikostí ideální jako náhrada klasické židle k pracovnímu stolu... Holt sedavé zaměstnání... :/
",a1c0d02a59232bf978c56c4b1062d51861b18cfd67e707f5f04045bea82f8be5
10013,pozitivní,1,"Maximální spokojenost.Gumový povrch se osvědčil jako velmi praktický.Neklouže a vydrží i méňě šetrné zacházení :-)
",8c566903922c55fc642067b39c7edd828925ee6b05cf5e20c1d72b7b23bf8f7b
10014,pozitivní,1,"Mikrovlnka nám dobře slouží téměř měsíc. Dobře ohřívá i uprostřed talíře. K jejímu oládání ve většině případů postačí jen stisknout tlačítko start a otočným knoflíkem případně upravit čas. Od toho okamžiku mirovlnka běží. Vadí nám jen, že musí být stále zavřená, aby nesvítila a tuto funkci nelze vypnout. Někomu to ale může vyhovovat, proto neubírám hvězdičku. Funkce vaření v páře se jistě mnohému uživateli zalíbí, protože 1/2 kg brambor je uvařeno za 7 minut. Musí však být rozkrájené na podobně velké menší kousky. Skusili jsme je před aplikací čajovou lžičkou osolit (zamíchat) a bylo to dobré.
",27a8461565707d2cfda475934ce29a62984750acb37942e1150b25b5f6c10b43
10015,pozitivní,1,"Mikrovlnná trouba naprosto splnila naše očekávání. Překvapila úžasným programem na rozmrazování a výrobu pop-cornu.
",5c2b480d9b16fd11d2cd526b6d4842216ca61fb70adaa76526d32c20066e4984
10016,pozitivní,1,"Mikrovlná trouba Samsung MW 87 Y-S je nejen pěkným doplňkem do naší kuchyně, ale zároveň uspokojuje naše požadavky, jaké by měla klasická mikrovlná trouba mít. Ohřívá a rozmražuje, uporozňuje pípnutím, má digitální hodiny. Funkcí má více, ale zatím jsme využívali pouze ""klasiku"". Nebojím se tuto troubu doporučit dále. Zároveň bych ráda ohodnotila i 5 hvězdičkami společnost - MALL.CZ, skvělá komunikace, rychlá doprava, umožnění mít tuto troubu pod vánočním stromečkem.Děkuji.
",aa6e6cdf2e7a193c8eb56c01e48cb2918c45be5db13eb925e1209c3ae1112c61
10017,pozitivní,1,"Minimální množství jsou cca 2 dcl. Šlehací nástavce jsou dva, jeden třeba na kakao, druhý na pěnu. Pěna výborná, jen dole zůstává trochu mléka. Překvapivě ale nejvíc používáme na vaření kakaa - nastavíte teplotu, dáte mlíko, za chvilku (až se mlíko roztočí) kakao a máte konev kakaa teď hned. Tato funkce mne přitom při nákupu vůbec nenapadla :-).
",83a4b95431757349428312b4c80da4505384dd0e7a87371af935dcb9590cbc3d
10018,pozitivní,1,"Miska je vždy hned prázdná, krmivo je velice kvalitní - doporučuji. I veterinářka pochválila naši volbu pro toto krmivo.
",62f1697741b4f6488be33c7a4858baa4b5c513008a76eb5462ce99cfe895854a
10019,pozitivní,1,"Misky nelítají, dostatečně hluboké, bez problémů...
",63643bfb0381020a2fdf75718feff8bbc7ea4d9fb6e98f632256c281c8dce2be
10020,pozitivní,1,"Mladému pánovi chutná :-)
",d24fe0c9554340fcec0305fd52972dafd788e0bb8ea58fb1f77e1310848e1901
10021,pozitivní,1,"Mobil má dcera a zdá se být spokojená... Má tento mobil jen pár dní, takže hodnocení je možná předčasné, ale zatím super.
",89fab494aec49ce5e7052bed5d6fe5f6014813124b2c3f229f71c0543ad91d61
10022,pozitivní,1,"Moc chutná!
",6e938957dc356d9581948c3f2c76a3bb0c5a8979ba0cd58f8451695b0f5e55bd
10023,pozitivní,1,"Moc dobrá myčka a je docela tichá. Za ty peníze doporučuji.
",870f7909e4cdb134ed3547bcbb91c6797ab7e34513fde7cd58fb0e4e922d603e
10024,pozitivní,1,"Moc dobré krmivo, sice menší granulky, jinak vše v pohodě.
",d26fd4d1aea5d80c0fae46c386781f3d560074ec96d211eafd6bf0889ca14105
10025,pozitivní,1,"Moc dobré, když není čas na vaření, je po ruce.
",290932fd8419a54cc100ca55a1dcf93bec66b207d4b6247be33ca02ebe45f314
10026,pozitivní,1,"Moc dobré, malému chutná :-)
",ef5e93cad00d37f86766658c17aa60898f6ba34afecdf1194239ad10179daf65
10027,pozitivní,1,"Moc pěkná nevtíravá vůně,která oslovila nejem mě,ale i mé dcery.
",4bbdf94e7cd067632c48cb307d8a9dc9e1a8d54b0146d29e26eddb2834a747c4
10028,pozitivní,1,"Moc pěkná sada. Osvědčila se.
",13bcf1affb58594e606586c22a52fb7fe57e24165622fea600e9bb874fbc5a76
10029,pozitivní,1,"Moc se mi líbí a spokojena jsem zatím velice.
",137cd0fe3d263e14798d70ee24b4359503152a57f3dc70a9f9976b5113a72713
10030,pozitivní,1,"Moc spokojena s výrobkem.Dekuju Vam.
",3a5701fd84379c4ae1de0646f0363839b5ca9937b7fb4603ed3c189ff6b756b5
10031,pozitivní,1,"Mohu jen doporučit, skvělé krmivo, kocour je s ním spokojený a my také. Minimální zápach z wc.
",7ebfa8423fd3fa8d42e11657f190be8183f51d073ba64a2b5445bc6155a98677
10032,pozitivní,1,"Mohu jen doporučit, vynikající obraz i zvuk, používám k propojení HDTV SAT Receiveru a DVD Recorderu. V dané cenové kategorii tento scart-scart kabel nemá konkurenci !
",bd6fbaae913ce5f9291c9f60132cc1281ad7a6dcd5889ead0997d6a1c7bddb2c
10033,pozitivní,1,"Mohu jen doporučit.
",715bb8630a8bc1bb10777b3f7bc684681ec080dff145dbe7aec35d3c6ce5a5f3
10034,pozitivní,1,"Mohu jen poděkovat předchozím kupujícím, kteří hodnotili tento výrobek přede mnou. Řídil jsem se jejich názorem a jsem moc rád, že jsem si pořídil tuto ""voňavku"", která mi tak říkajíc ""sedí"".
",a92a0f452cd8d81404a18fa315e729b2f983666eda63e49a10dd515f26d0a89a
10035,pozitivní,1,"Mohu vřele doporučit tento výrobek.Znamenitá a podmanivá vůně.
",817b696384c199c0e74d85ad6e9bbf71d96cd3ff1dd5eeab26029d1592ceacd3
10036,pozitivní,1,"Mohu vřele doporučit! Pohodlné, perfektní na střední úroveň turistiky...
",05e97f50487721adc2f4af040465460b5a7d08db0dbcf600ab22ea17db6f0be2
10037,pozitivní,1,"Mohu vřele doporučit, chutná všem mým kočičkám.
",06c7ba199efdf210579844d94853c7d1a420ca3ed50a96609de8044975a14264
10038,pozitivní,1,"Moje hodnocení bude možná stručné. VOYAGER 01Z014 SK JE PĚKNÝ NA POHLED a přitom hodně výkonný. Kladně hodnotím jeho cyklonové vysávání a možnost sáčkového nebo bezsáčkového vysávání.S klidným svědomím ho doporučuji i jiným zákazníkům
",9f8a1c6551b5708a1d7191096fdf0ed0ce8d453c3a4a62bb0440e3a051e79209
10039,pozitivní,1,"Moje oblibena svezi vune, za slusnou cenu. Nemam co vytknout. Pokud tohle panske Kenzo neznate, a jste mladi, duchem svezi, radi se moderne oblekate, nepotrpite si na tezke vune - doporucuji vyzkouset.
",f40293c36f5e8fdcef00d75a1c2e74fa4fa1e8c40b0999334e21837468aa1f68
10040,pozitivní,1,"Moje žena je maximálně spokojená s touto žehličkou, kterou jsme vybrali na základě poměru ce / výkon a hodnocení dTestu, které bylo velmi dobré. Velmi elegantně je vyřešen eletrický přívod pohyblivým kloubem.
",52fc2883d0e0c66c37143223776969de851e4ed1ff7fd76d286be2150c2a4b74
10041,pozitivní,1,"Moleskin je prostě klasika, miluju ho!
",8dfb7f4982ae37c76d7443dc18f07b80a8f152ce7daa05c7bfca3aab16113096
10042,pozitivní,1,"Moooc fajny ""bobík""...:D Pod nohy či pod zadek klasa. Pevný, omyvatelný, lehký....A ještě dobře vypadá.
",4c20f21b80bddd5d866d454cc5f6549976f0dbe08b986465e54a0f2330979a48
10043,pozitivní,1,"Možná budu zvětšovat kapacitu antény, ale to nesouvisí se službami u Vás - byly faj a protože jsem zde byl na kole, tak jsem byl výdejci příslušně vybaven na převoz koupeného Roteru. Dík.
",03d0b20e27689df55c75ec90d219f06667e1f5fa6576abaa3c2865bfd032f01a
10044,pozitivní,1,"Musím říci, že jsem s tímto výrobkem naprosto spokojen. Na přístroj připojeny reproduktory značky JBL, Playstation 3, TV, PC / sluchátka. Vše bez problémů, hudební kvalita předčila mé očekávání, rychlost přepínání mezi funkcemi, nastavitelné zesílení pro každé repro zvlášť, naprosto geniální automatické aktualizace firmware, design, prostě vše. Rádio funguje také na výbornou, bez problémů s kvalitou. Vše připojeno přes HDMI a optiku, ACR nepoužívám.
",c5b65f454c4490214fe70eb0e87f3f79fdbc7c4d7cebd83ed6f8a3d250e85ff8
10045,pozitivní,1,"Mužů jen doporučit
",8269decf0089e466c5c8dcf6a19ceeb418d489ab96260d9d9be90ba2afd5c666
10046,pozitivní,1,"Myjí skvěle:) Jen ten obal mi nejde pořádně zavřít.
",5d4f6f7888ccbc4db062e5b70efb62c73dc66986474df37ca8957c8e7de16d92
10047,pozitivní,1,"Myslím, že náš roční vnuk proti plenkám nic nenamítá :-)
",cf5330ca86527eeea9a65c76decec10645d77871eeb585f2ebb7cb23df3f4b4e
